x,y,attempt,log_attempt,made,missed
6,42,10,1.0,4,6
7,42,5,0.6989700043360189,1,4
8,42,24,1.380211241711606,10,14
9,42,23,1.3617278360175928,5,18
10,42,34,1.5314789170422551,8,26
11,42,35,1.5440680443502757,12,23
12,42,50,1.6989700043360187,18,32
13,42,60,1.7781512503836436,13,47
14,42,51,1.7075701760979363,20,31
15,42,27,1.4313637641589874,6,21
16,42,33,1.5185139398778875,8,25
17,42,28,1.4471580313422192,9,19
18,42,18,1.255272505103306,5,13
19,42,15,1.1760912590556813,2,13
20,42,2,0.3010299956639812,0,2
21,42,1,0.0,0,1
22,42,4,0.6020599913279624,2,2
23,42,1,0.0,1,0
24,42,4,0.6020599913279624,2,2
25,42,4,0.6020599913279624,1,3
26,42,5,0.6989700043360189,1,4
27,42,3,0.47712125471966244,1,2
28,42,7,0.8450980400142568,3,4
29,42,3,0.47712125471966244,0,3
30,42,5,0.6989700043360189,2,3
31,42,8,0.9030899869919435,2,6
32,42,12,1.0791812460476249,3,9
33,42,4,0.6020599913279624,1,3
34,42,6,0.7781512503836436,2,4
35,42,9,0.9542425094393249,2,7
36,42,7,0.8450980400142568,0,7
37,42,8,0.9030899869919435,1,7
38,42,11,1.0413926851582251,5,6
39,42,6,0.7781512503836436,3,3
40,42,8,0.9030899869919435,3,5
41,42,9,0.9542425094393249,3,6
42,42,15,1.1760912590556813,7,8
43,42,5,0.6989700043360189,1,4
44,42,13,1.1139433523068367,7,6
45,42,12,1.0791812460476249,5,7
46,42,11,1.0413926851582251,2,9
47,42,11,1.0413926851582251,5,6
48,42,16,1.2041199826559248,7,9
49,42,11,1.0413926851582251,6,5
50,42,9,0.9542425094393249,4,5
51,42,15,1.1760912590556813,1,14
52,42,9,0.9542425094393249,2,7
53,42,16,1.2041199826559248,13,3
54,42,10,1.0,4,6
55,42,11,1.0413926851582251,2,9
56,42,9,0.9542425094393249,2,7
57,42,15,1.1760912590556813,5,10
58,42,7,0.8450980400142568,3,4
59,42,13,1.1139433523068367,5,8
60,42,7,0.8450980400142568,2,5
61,42,11,1.0413926851582251,2,9
62,42,17,1.2304489213782739,5,12
63,42,8,0.9030899869919435,4,4
64,42,7,0.8450980400142568,3,4
65,42,9,0.9542425094393249,2,7
66,42,5,0.6989700043360189,2,3
67,42,3,0.47712125471966244,1,2
68,42,5,0.6989700043360189,2,3
69,42,4,0.6020599913279624,0,4
70,42,9,0.9542425094393249,5,4
71,42,5,0.6989700043360189,2,3
72,42,6,0.7781512503836436,2,4
73,42,6,0.7781512503836436,2,4
74,42,3,0.47712125471966244,0,3
75,42,1,0.0,0,1
76,42,3,0.47712125471966244,1,2
77,42,2,0.3010299956639812,1,1
78,42,6,0.7781512503836436,0,6
79,42,9,0.9542425094393249,4,5
80,42,16,1.2041199826559248,7,9
81,42,10,1.0,3,7
82,42,34,1.5314789170422551,10,24
83,42,22,1.3424226808222062,7,15
84,42,34,1.5314789170422551,13,21
85,42,41,1.6127838567197355,16,25
86,42,43,1.6334684555795864,13,30
87,42,41,1.6127838567197355,18,23
88,42,43,1.6334684555795864,9,34
89,42,24,1.380211241711606,10,14
90,42,20,1.3010299956639813,3,17
91,42,22,1.3424226808222062,7,15
92,42,7,0.8450980400142568,3,4
93,42,4,0.6020599913279624,2,2
94,42,6,0.7781512503836436,2,4
95,42,2,0.3010299956639812,0,2
97,42,1,0.0,1,0
3,43,2,0.3010299956639812,0,2
4,43,3,0.47712125471966244,1,2
5,43,1,0.0,0,1
6,43,7,0.8450980400142568,2,5
7,43,10,1.0,2,8
8,43,16,1.2041199826559248,6,10
9,43,13,1.1139433523068367,4,9
10,43,35,1.5440680443502757,13,22
11,43,37,1.568201724066995,15,22
12,43,47,1.6720978579357175,17,30
13,43,45,1.6532125137753437,14,31
14,43,50,1.6989700043360187,16,34
15,43,34,1.5314789170422551,11,23
16,43,21,1.3222192947339193,9,12
17,43,30,1.4771212547196624,10,20
18,43,12,1.0791812460476249,6,6
19,43,23,1.3617278360175928,10,13
20,43,3,0.47712125471966244,1,2
21,43,2,0.3010299956639812,0,2
22,43,2,0.3010299956639812,2,0
23,43,7,0.8450980400142568,4,3
24,43,5,0.6989700043360189,0,5
25,43,3,0.47712125471966244,0,3
26,43,3,0.47712125471966244,1,2
27,43,5,0.6989700043360189,2,3
28,43,9,0.9542425094393249,5,4
29,43,4,0.6020599913279624,1,3
30,43,5,0.6989700043360189,2,3
31,43,5,0.6989700043360189,2,3
32,43,5,0.6989700043360189,1,4
33,43,1,0.0,1,0
34,43,7,0.8450980400142568,5,2
35,43,9,0.9542425094393249,6,3
36,43,6,0.7781512503836436,3,3
37,43,6,0.7781512503836436,2,4
38,43,11,1.0413926851582251,5,6
39,43,6,0.7781512503836436,2,4
40,43,9,0.9542425094393249,4,5
41,43,3,0.47712125471966244,1,2
42,43,8,0.9030899869919435,4,4
43,43,6,0.7781512503836436,2,4
44,43,7,0.8450980400142568,4,3
45,43,7,0.8450980400142568,2,5
46,43,13,1.1139433523068367,5,8
47,43,14,1.146128035678238,5,9
48,43,12,1.0791812460476249,4,8
49,43,14,1.146128035678238,6,8
50,43,17,1.2304489213782739,6,11
51,43,14,1.146128035678238,6,8
52,43,3,0.47712125471966244,1,2
53,43,15,1.1760912590556813,7,8
54,43,9,0.9542425094393249,4,5
55,43,9,0.9542425094393249,6,3
56,43,12,1.0791812460476249,5,7
57,43,11,1.0413926851582251,4,7
58,43,11,1.0413926851582251,2,9
59,43,8,0.9030899869919435,5,3
60,43,17,1.2304489213782739,6,11
61,43,6,0.7781512503836436,2,4
62,43,6,0.7781512503836436,2,4
63,43,10,1.0,4,6
64,43,6,0.7781512503836436,2,4
65,43,5,0.6989700043360189,1,4
66,43,8,0.9030899869919435,2,6
67,43,7,0.8450980400142568,1,6
68,43,6,0.7781512503836436,1,5
69,43,8,0.9030899869919435,5,3
70,43,9,0.9542425094393249,2,7
71,43,5,0.6989700043360189,2,3
72,43,8,0.9030899869919435,2,6
73,43,2,0.3010299956639812,1,1
74,43,1,0.0,0,1
75,43,3,0.47712125471966244,1,2
76,43,2,0.3010299956639812,1,1
77,43,6,0.7781512503836436,0,6
78,43,3,0.47712125471966244,2,1
79,43,2,0.3010299956639812,2,0
80,43,12,1.0791812460476249,3,9
81,43,13,1.1139433523068367,5,8
82,43,35,1.5440680443502757,9,26
83,43,29,1.462397997898956,10,19
84,43,39,1.591064607026499,16,23
85,43,39,1.591064607026499,16,23
86,43,43,1.6334684555795864,17,26
87,43,63,1.7993405494535817,26,37
88,43,28,1.4471580313422192,7,21
89,43,30,1.4771212547196624,13,17
90,43,19,1.2787536009528289,6,13
91,43,23,1.3617278360175928,8,15
92,43,8,0.9030899869919435,3,5
93,43,6,0.7781512503836436,1,5
95,43,4,0.6020599913279624,2,2
4,44,1,0.0,0,1
5,44,2,0.3010299956639812,1,1
6,44,11,1.0413926851582251,4,7
7,44,10,1.0,3,7
8,44,10,1.0,3,7
9,44,20,1.3010299956639813,8,12
10,44,28,1.4471580313422192,7,21
11,44,33,1.5185139398778875,13,20
12,44,41,1.6127838567197355,16,25
13,44,44,1.6434526764861874,14,30
14,44,35,1.5440680443502757,14,21
15,44,48,1.6812412373755872,15,33
16,44,49,1.6901960800285136,16,33
17,44,42,1.6232492903979006,18,24
18,44,33,1.5185139398778875,12,21
19,44,29,1.462397997898956,7,22
20,44,23,1.3617278360175928,8,15
21,44,18,1.255272505103306,6,12
22,44,4,0.6020599913279624,1,3
23,44,5,0.6989700043360189,2,3
24,44,2,0.3010299956639812,0,2
25,44,2,0.3010299956639812,1,1
26,44,9,0.9542425094393249,2,7
27,44,4,0.6020599913279624,2,2
28,44,4,0.6020599913279624,2,2
29,44,3,0.47712125471966244,1,2
30,44,8,0.9030899869919435,6,2
31,44,7,0.8450980400142568,1,6
32,44,4,0.6020599913279624,2,2
33,44,3,0.47712125471966244,2,1
34,44,7,0.8450980400142568,2,5
35,44,8,0.9030899869919435,3,5
36,44,7,0.8450980400142568,2,5
37,44,10,1.0,4,6
38,44,11,1.0413926851582251,3,8
39,44,6,0.7781512503836436,2,4
40,44,9,0.9542425094393249,3,6
41,44,16,1.2041199826559248,7,9
42,44,13,1.1139433523068367,3,10
43,44,10,1.0,2,8
44,44,11,1.0413926851582251,4,7
45,44,6,0.7781512503836436,3,3
46,44,11,1.0413926851582251,3,8
47,44,12,1.0791812460476249,8,4
48,44,11,1.0413926851582251,6,5
49,44,13,1.1139433523068367,5,8
50,44,15,1.1760912590556813,3,12
51,44,16,1.2041199826559248,6,10
52,44,14,1.146128035678238,6,8
53,44,16,1.2041199826559248,8,8
54,44,5,0.6989700043360189,2,3
55,44,10,1.0,3,7
56,44,13,1.1139433523068367,9,4
57,44,15,1.1760912590556813,9,6
58,44,7,0.8450980400142568,3,4
59,44,15,1.1760912590556813,3,12
60,44,12,1.0791812460476249,3,9
61,44,10,1.0,1,9
62,44,12,1.0791812460476249,6,6
63,44,3,0.47712125471966244,2,1
64,44,4,0.6020599913279624,2,2
65,44,8,0.9030899869919435,3,5
66,44,4,0.6020599913279624,3,1
67,44,4,0.6020599913279624,0,4
68,44,6,0.7781512503836436,3,3
69,44,12,1.0791812460476249,5,7
70,44,5,0.6989700043360189,1,4
71,44,9,0.9542425094393249,3,6
72,44,2,0.3010299956639812,1,1
73,44,2,0.3010299956639812,0,2
74,44,6,0.7781512503836436,2,4
75,44,5,0.6989700043360189,1,4
76,44,9,0.9542425094393249,6,3
77,44,5,0.6989700043360189,2,3
78,44,14,1.146128035678238,8,6
79,44,13,1.1139433523068367,3,10
80,44,38,1.5797835966168101,13,25
81,44,24,1.380211241711606,9,15
82,44,45,1.6532125137753437,14,31
83,44,41,1.6127838567197355,15,26
84,44,30,1.4771212547196624,8,22
85,44,67,1.8260748027008264,17,50
86,44,42,1.6232492903979006,13,29
87,44,48,1.6812412373755872,18,30
88,44,21,1.3222192947339193,7,14
89,44,25,1.3979400086720377,8,17
90,44,14,1.146128035678238,6,8
91,44,16,1.2041199826559248,3,13
92,44,7,0.8450980400142568,1,6
93,44,5,0.6989700043360189,2,3
94,44,3,0.47712125471966244,2,1
95,44,2,0.3010299956639812,1,1
2,45,1,0.0,0,1
5,45,2,0.3010299956639812,2,0
6,45,4,0.6020599913279624,2,2
7,45,5,0.6989700043360189,1,4
8,45,11,1.0413926851582251,3,8
9,45,16,1.2041199826559248,4,12
10,45,33,1.5185139398778875,8,25
11,45,34,1.5314789170422551,13,21
12,45,40,1.6020599913279623,15,25
13,45,42,1.6232492903979006,8,34
14,45,43,1.6334684555795864,17,26
15,45,44,1.6434526764861874,18,26
16,45,49,1.6901960800285136,19,30
17,45,38,1.5797835966168101,16,22
18,45,25,1.3979400086720377,13,12
19,45,28,1.4471580313422192,15,13
20,45,16,1.2041199826559248,2,14
21,45,14,1.146128035678238,6,8
22,45,5,0.6989700043360189,1,4
23,45,9,0.9542425094393249,2,7
24,45,1,0.0,1,0
25,45,3,0.47712125471966244,0,3
26,45,5,0.6989700043360189,2,3
27,45,6,0.7781512503836436,2,4
28,45,5,0.6989700043360189,3,2
29,45,5,0.6989700043360189,1,4
31,45,5,0.6989700043360189,1,4
32,45,10,1.0,2,8
33,45,9,0.9542425094393249,5,4
34,45,8,0.9030899869919435,3,5
35,45,11,1.0413926851582251,6,5
36,45,12,1.0791812460476249,5,7
37,45,10,1.0,3,7
38,45,10,1.0,3,7
39,45,10,1.0,5,5
40,45,13,1.1139433523068367,4,9
41,45,10,1.0,4,6
42,45,11,1.0413926851582251,5,6
43,45,8,0.9030899869919435,3,5
44,45,6,0.7781512503836436,2,4
45,45,15,1.1760912590556813,6,9
46,45,10,1.0,3,7
47,45,13,1.1139433523068367,5,8
48,45,14,1.146128035678238,5,9
49,45,13,1.1139433523068367,7,6
50,45,13,1.1139433523068367,6,7
51,45,9,0.9542425094393249,3,6
52,45,11,1.0413926851582251,4,7
53,45,11,1.0413926851582251,2,9
54,45,9,0.9542425094393249,2,7
55,45,6,0.7781512503836436,1,5
56,45,14,1.146128035678238,5,9
57,45,9,0.9542425094393249,4,5
58,45,16,1.2041199826559248,5,11
59,45,6,0.7781512503836436,2,4
60,45,12,1.0791812460476249,5,7
61,45,12,1.0791812460476249,2,10
62,45,7,0.8450980400142568,0,7
63,45,4,0.6020599913279624,3,1
64,45,3,0.47712125471966244,1,2
65,45,5,0.6989700043360189,1,4
66,45,7,0.8450980400142568,5,2
67,45,5,0.6989700043360189,2,3
68,45,1,0.0,1,0
69,45,8,0.9030899869919435,1,7
70,45,1,0.0,0,1
71,45,3,0.47712125471966244,0,3
72,45,6,0.7781512503836436,2,4
73,45,5,0.6989700043360189,1,4
74,45,2,0.3010299956639812,0,2
76,45,11,1.0413926851582251,2,9
77,45,6,0.7781512503836436,4,2
78,45,8,0.9030899869919435,2,6
79,45,16,1.2041199826559248,4,12
80,45,29,1.462397997898956,8,21
81,45,20,1.3010299956639813,5,15
82,45,41,1.6127838567197355,10,31
83,45,40,1.6020599913279623,9,31
84,45,48,1.6812412373755872,9,39
85,45,49,1.6901960800285136,14,35
86,45,30,1.4771212547196624,8,22
87,45,39,1.591064607026499,15,24
88,45,36,1.5563025007672873,16,20
89,45,20,1.3010299956639813,6,14
90,45,12,1.0791812460476249,0,12
91,45,14,1.146128035678238,3,11
92,45,4,0.6020599913279624,2,2
93,45,8,0.9030899869919435,3,5
94,45,5,0.6989700043360189,2,3
95,45,3,0.47712125471966244,0,3
96,45,1,0.0,0,1
4,46,3,0.47712125471966244,1,2
5,46,1,0.0,0,1
6,46,2,0.3010299956639812,1,1
7,46,7,0.8450980400142568,1,6
8,46,4,0.6020599913279624,0,4
9,46,9,0.9542425094393249,3,6
10,46,24,1.380211241711606,7,17
11,46,25,1.3979400086720377,12,13
12,46,45,1.6532125137753437,11,34
13,46,43,1.6334684555795864,13,30
14,46,38,1.5797835966168101,9,29
15,46,46,1.662757831681574,13,33
16,46,40,1.6020599913279623,15,25
17,46,46,1.662757831681574,9,37
18,46,46,1.662757831681574,7,39
19,46,50,1.6989700043360187,17,33
20,46,39,1.591064607026499,9,30
21,46,32,1.505149978319906,8,24
22,46,16,1.2041199826559248,8,8
23,46,19,1.2787536009528289,4,15
24,46,10,1.0,3,7
25,46,10,1.0,2,8
26,46,1,0.0,0,1
27,46,6,0.7781512503836436,2,4
28,46,3,0.47712125471966244,0,3
29,46,4,0.6020599913279624,0,4
30,46,2,0.3010299956639812,0,2
31,46,5,0.6989700043360189,1,4
32,46,7,0.8450980400142568,1,6
33,46,5,0.6989700043360189,0,5
34,46,6,0.7781512503836436,2,4
35,46,4,0.6020599913279624,1,3
36,46,11,1.0413926851582251,3,8
37,46,8,0.9030899869919435,3,5
38,46,9,0.9542425094393249,1,8
39,46,8,0.9030899869919435,4,4
40,46,8,0.9030899869919435,1,7
41,46,8,0.9030899869919435,3,5
42,46,8,0.9030899869919435,3,5
43,46,7,0.8450980400142568,3,4
44,46,13,1.1139433523068367,3,10
45,46,15,1.1760912590556813,6,9
46,46,9,0.9542425094393249,4,5
47,46,8,0.9030899869919435,3,5
48,46,15,1.1760912590556813,7,8
49,46,8,0.9030899869919435,0,8
50,46,10,1.0,4,6
51,46,7,0.8450980400142568,4,3
52,46,11,1.0413926851582251,5,6
53,46,6,0.7781512503836436,2,4
54,46,8,0.9030899869919435,3,5
55,46,7,0.8450980400142568,2,5
56,46,13,1.1139433523068367,5,8
57,46,7,0.8450980400142568,2,5
58,46,8,0.9030899869919435,2,6
59,46,5,0.6989700043360189,2,3
60,46,5,0.6989700043360189,1,4
61,46,8,0.9030899869919435,2,6
62,46,10,1.0,5,5
63,46,6,0.7781512503836436,1,5
64,46,3,0.47712125471966244,1,2
65,46,8,0.9030899869919435,3,5
66,46,4,0.6020599913279624,2,2
67,46,6,0.7781512503836436,1,5
68,46,2,0.3010299956639812,1,1
69,46,7,0.8450980400142568,1,6
70,46,5,0.6989700043360189,1,4
71,46,5,0.6989700043360189,0,5
72,46,1,0.0,0,1
73,46,5,0.6989700043360189,1,4
74,46,5,0.6989700043360189,1,4
75,46,10,1.0,4,6
76,46,20,1.3010299956639813,5,15
77,46,26,1.414973347970818,4,22
78,46,32,1.505149978319906,10,22
79,46,37,1.568201724066995,13,24
80,46,40,1.6020599913279623,11,29
81,46,42,1.6232492903979006,9,33
82,46,45,1.6532125137753437,15,30
83,46,65,1.8129133566428555,22,43
84,46,51,1.7075701760979363,18,33
85,46,37,1.568201724066995,9,28
86,46,29,1.462397997898956,8,21
87,46,32,1.505149978319906,9,23
88,46,15,1.1760912590556813,4,11
89,46,23,1.3617278360175928,4,19
90,46,8,0.9030899869919435,4,4
91,46,11,1.0413926851582251,2,9
92,46,1,0.0,0,1
93,46,5,0.6989700043360189,1,4
94,46,2,0.3010299956639812,0,2
95,46,1,0.0,0,1
4,47,2,0.3010299956639812,2,0
5,47,2,0.3010299956639812,0,2
6,47,3,0.47712125471966244,1,2
7,47,4,0.6020599913279624,3,1
8,47,7,0.8450980400142568,2,5
9,47,6,0.7781512503836436,2,4
10,47,26,1.414973347970818,7,19
11,47,21,1.3222192947339193,8,13
12,47,34,1.5314789170422551,9,25
13,47,36,1.5563025007672873,8,28
14,47,44,1.6434526764861874,14,30
15,47,37,1.568201724066995,13,24
16,47,45,1.6532125137753437,13,32
17,47,50,1.6989700043360187,17,33
18,47,30,1.4771212547196624,13,17
19,47,42,1.6232492903979006,12,30
20,47,36,1.5563025007672873,13,23
21,47,32,1.505149978319906,6,26
22,47,23,1.3617278360175928,12,11
23,47,27,1.4313637641589874,13,14
24,47,7,0.8450980400142568,4,3
25,47,4,0.6020599913279624,0,4
26,47,2,0.3010299956639812,1,1
27,47,5,0.6989700043360189,2,3
28,47,2,0.3010299956639812,1,1
29,47,3,0.47712125471966244,1,2
30,47,6,0.7781512503836436,2,4
31,47,5,0.6989700043360189,3,2
32,47,5,0.6989700043360189,2,3
33,47,5,0.6989700043360189,2,3
34,47,4,0.6020599913279624,3,1
35,47,7,0.8450980400142568,2,5
36,47,6,0.7781512503836436,4,2
37,47,6,0.7781512503836436,3,3
38,47,5,0.6989700043360189,2,3
39,47,6,0.7781512503836436,2,4
40,47,5,0.6989700043360189,1,4
41,47,11,1.0413926851582251,6,5
42,47,9,0.9542425094393249,3,6
43,47,3,0.47712125471966244,1,2
44,47,11,1.0413926851582251,5,6
45,47,4,0.6020599913279624,1,3
46,47,7,0.8450980400142568,1,6
47,47,6,0.7781512503836436,4,2
48,47,8,0.9030899869919435,3,5
49,47,8,0.9030899869919435,5,3
50,47,10,1.0,3,7
51,47,9,0.9542425094393249,3,6
52,47,5,0.6989700043360189,2,3
53,47,8,0.9030899869919435,1,7
54,47,3,0.47712125471966244,1,2
55,47,9,0.9542425094393249,5,4
56,47,10,1.0,2,8
57,47,5,0.6989700043360189,3,2
58,47,6,0.7781512503836436,1,5
59,47,9,0.9542425094393249,5,4
60,47,10,1.0,4,6
61,47,10,1.0,5,5
62,47,6,0.7781512503836436,2,4
63,47,7,0.8450980400142568,3,4
64,47,4,0.6020599913279624,0,4
65,47,6,0.7781512503836436,4,2
66,47,4,0.6020599913279624,4,0
67,47,6,0.7781512503836436,0,6
68,47,3,0.47712125471966244,1,2
69,47,5,0.6989700043360189,1,4
70,47,2,0.3010299956639812,1,1
72,47,3,0.47712125471966244,1,2
73,47,3,0.47712125471966244,1,2
74,47,13,1.1139433523068367,4,9
75,47,8,0.9030899869919435,2,6
76,47,12,1.0791812460476249,5,7
77,47,21,1.3222192947339193,6,15
78,47,38,1.5797835966168101,10,28
79,47,34,1.5314789170422551,12,22
80,47,46,1.662757831681574,13,33
81,47,40,1.6020599913279623,16,24
82,47,54,1.7323937598229686,17,37
83,47,51,1.7075701760979363,18,33
84,47,39,1.591064607026499,11,28
85,47,43,1.6334684555795864,13,30
86,47,28,1.4471580313422192,10,18
87,47,28,1.4471580313422192,12,16
88,47,18,1.255272505103306,3,15
89,47,20,1.3010299956639813,7,13
90,47,6,0.7781512503836436,3,3
91,47,9,0.9542425094393249,4,5
92,47,6,0.7781512503836436,1,5
93,47,3,0.47712125471966244,1,2
94,47,1,0.0,0,1
95,47,2,0.3010299956639812,1,1
4,48,1,0.0,0,1
6,48,3,0.47712125471966244,1,2
7,48,3,0.47712125471966244,1,2
8,48,6,0.7781512503836436,4,2
9,48,4,0.6020599913279624,1,3
10,48,15,1.1760912590556813,6,9
11,48,14,1.146128035678238,4,10
12,48,17,1.2304489213782739,7,10
13,48,24,1.380211241711606,8,16
14,48,31,1.4913616938342726,12,19
15,48,35,1.5440680443502757,13,22
16,48,27,1.4313637641589874,7,20
17,48,36,1.5563025007672873,10,26
18,48,39,1.591064607026499,13,26
19,48,38,1.5797835966168101,9,29
20,48,35,1.5440680443502757,11,24
21,48,48,1.6812412373755872,17,31
22,48,44,1.6434526764861874,15,29
23,48,31,1.4913616938342726,8,23
24,48,17,1.2304489213782739,5,12
25,48,17,1.2304489213782739,4,13
26,48,23,1.3617278360175928,9,14
27,48,11,1.0413926851582251,5,6
28,48,8,0.9030899869919435,3,5
29,48,4,0.6020599913279624,1,3
30,48,3,0.47712125471966244,1,2
31,48,2,0.3010299956639812,1,1
32,48,3,0.47712125471966244,3,0
33,48,1,0.0,0,1
34,48,6,0.7781512503836436,2,4
35,48,4,0.6020599913279624,2,2
36,48,5,0.6989700043360189,1,4
37,48,12,1.0791812460476249,3,9
38,48,8,0.9030899869919435,5,3
39,48,1,0.0,0,1
40,48,6,0.7781512503836436,4,2
41,48,13,1.1139433523068367,4,9
42,48,4,0.6020599913279624,1,3
43,48,7,0.8450980400142568,3,4
44,48,6,0.7781512503836436,4,2
45,48,7,0.8450980400142568,5,2
46,48,3,0.47712125471966244,2,1
47,48,7,0.8450980400142568,1,6
48,48,13,1.1139433523068367,9,4
49,48,13,1.1139433523068367,2,11
50,48,11,1.0413926851582251,4,7
51,48,12,1.0791812460476249,5,7
52,48,8,0.9030899869919435,2,6
53,48,11,1.0413926851582251,4,7
54,48,7,0.8450980400142568,3,4
55,48,4,0.6020599913279624,1,3
56,48,9,0.9542425094393249,3,6
57,48,5,0.6989700043360189,3,2
58,48,2,0.3010299956639812,1,1
59,48,2,0.3010299956639812,1,1
60,48,3,0.47712125471966244,2,1
61,48,5,0.6989700043360189,1,4
62,48,4,0.6020599913279624,1,3
63,48,5,0.6989700043360189,2,3
64,48,2,0.3010299956639812,2,0
65,48,5,0.6989700043360189,1,4
66,48,2,0.3010299956639812,2,0
67,48,7,0.8450980400142568,5,2
68,48,5,0.6989700043360189,3,2
69,48,5,0.6989700043360189,3,2
70,48,3,0.47712125471966244,1,2
71,48,4,0.6020599913279624,0,4
72,48,12,1.0791812460476249,2,10
73,48,16,1.2041199826559248,2,14
74,48,25,1.3979400086720377,10,15
75,48,17,1.2304489213782739,8,9
76,48,30,1.4771212547196624,11,19
77,48,36,1.5563025007672873,9,27
78,48,43,1.6334684555795864,15,28
79,48,42,1.6232492903979006,20,22
80,48,47,1.6720978579357175,12,35
81,48,46,1.662757831681574,14,32
82,48,37,1.568201724066995,9,28
83,48,52,1.7160033436347992,18,34
84,48,24,1.380211241711606,8,16
85,48,36,1.5563025007672873,11,25
86,48,16,1.2041199826559248,8,8
87,48,16,1.2041199826559248,4,12
88,48,9,0.9542425094393249,2,7
89,48,18,1.255272505103306,6,12
90,48,7,0.8450980400142568,1,6
91,48,10,1.0,5,5
92,48,2,0.3010299956639812,1,1
95,48,3,0.47712125471966244,1,2
4,49,1,0.0,1,0
6,49,2,0.3010299956639812,0,2
7,49,1,0.0,1,0
8,49,5,0.6989700043360189,1,4
9,49,5,0.6989700043360189,1,4
10,49,12,1.0791812460476249,0,12
11,49,10,1.0,3,7
12,49,27,1.4313637641589874,9,18
13,49,23,1.3617278360175928,8,15
14,49,30,1.4771212547196624,8,22
15,49,33,1.5185139398778875,13,20
16,49,38,1.5797835966168101,12,26
17,49,48,1.6812412373755872,10,38
18,49,44,1.6434526764861874,10,34
19,49,46,1.662757831681574,10,36
20,49,53,1.724275869600789,14,39
21,49,38,1.5797835966168101,11,27
22,49,44,1.6434526764861874,9,35
23,49,29,1.462397997898956,13,16
24,49,18,1.255272505103306,7,11
25,49,23,1.3617278360175928,8,15
26,49,13,1.1139433523068367,4,9
27,49,13,1.1139433523068367,6,7
28,49,6,0.7781512503836436,2,4
29,49,7,0.8450980400142568,0,7
30,49,1,0.0,1,0
31,49,4,0.6020599913279624,2,2
32,49,3,0.47712125471966244,0,3
33,49,1,0.0,1,0
34,49,2,0.3010299956639812,1,1
35,49,1,0.0,0,1
36,49,3,0.47712125471966244,2,1
